Win.Loss,Player1.name,Player1.champ.name,Player1.overall.wr,Player1.total.games,Player1.champ.games,Player1.champ.wr,Player1.cs,Player1.mastery,Player2.name,Player2.champ.name,Player2.overall.wr,Player2.total.games,Player2.champ.games,Player2.champ.wr,Player2.cs,Player2.mastery,Player3.name,Player3.champ.name,Player3.overall.wr,Player3.total.games,Player3.champ.games,Player3.champ.wr,Player3.cs,Player3.mastery,Player4.name,Player4.champ.name,Player4.overall.wr,Player4.total.games,Player4.champ.games,Player4.champ.wr,Player4.cs,Player4.mastery,Player5.name,Player5.champ.name,Player5.overall.wr,Player5.total.games,Player5.champ.games,Player5.champ.wr,Player5.cs,Player5.mastery,Player6.name,Player6.champ.name,Player6.overall.wr,Player6.total.games,Player6.champ.games,Player6.champ.wr,Player6.cs,Player6.mastery,Player7.name,Player7.champ.name,Player7.overall.wr,Player7.total.games,Player7.champ.games,Player7.champ.wr,Player7.cs,Player7.mastery,Player8.name,Player8.champ.name,Player8.overall.wr,Player8.total.games,Player8.champ.games,Player8.champ.wr,Player8.cs,Player8.mastery,Player9.name,Player9.champ.name,Player9.overall.wr,Player9.total.games,Player9.champ.games,Player9.champ.wr,Player9.cs,Player9.mastery,Player10.name,Player10.champ.name,Player10.overall.wr,Player10.total.games,Player10.champ.games,Player10.champ.wr,Player10.cs,Player10.mastery,Player1.kda,Player2.kda,Player3.kda,Player4.kda,Player5.kda,Player6.kda,Player7.kda,Player8.kda,Player9.kda,Player10.kda
win,JPNo1EZPZ,nasus,39,41,2,100,189.5,26810,darius play,trundle,51,134,24,54,164,25252,Çollector,malzahar,58,33,27,63,221.6,351472,IceCreamNighmar,jhin,65,20,3,100,164.3,27546,silly go0se,morgana,45,11,1,100,6,126152,cheifkeef4life,garen,47,94,2,0,176,20416,Mashbrains,belveth,51,59,24,38,142.7,76405,DredgenBlueberry,swain,40,63,1,0,155,16967,D techer2,lucian,48,249,5,40,159.6,3484,Help am Lost,seraphine,47,68,3,0,20,75668,3.4055,3.8159,3.6470,3.6737,16.0040,0.7250,1.7957,1.5020,1.6150,1.0930
win,UkonwUloveme,garen,46,69,1,0,78,31688,JCTmikiyz,maokai,50.06,143.10,0,51.11,0,0,Paquent,xinzhao,56,163,64,56,165.8,41848,THC Levels Yondr,draven,51,285,11,36,159.6,31839,Hexzzi101,morgana,50.06,143.10,0,51.11,0,0,LambertJ23,kayle,50.06,143.10,0,51.11,0,0,vinny the gooch,graves,62,99,68,63,185.5,88785,hellrunner515,malzahar,44,63,54,44,191.6,240613,SmokeCigs2,samira,53,109,102,52,154.7,98322,Uncle3Ham,leona,50,223,15,53,28.3,80433,2.0020,2.60,2.7189,2.0379,2.60,2.60,3.2175,1.7250,1.8767,2.5716
loss,laddish tyco,quinn,51,521,3,33,195.7,2596,Gr8fruit,ekko,55,11,7,57,159.4,209466,Raoster,gangplank,54,93,25,44,167.6,310521,vamptoasty,kaisa,49,127,95,50,215.3,261224,LlamaLamed,janna,52,348,30,57,31.3,86736,IPopTartMan,yone,63,38,1,100,280,1922,izSupreme,tryndamere,51,198,15,33,176,65077,Nechronica,lux,58,149,86,62,135.3,158741,Pobrecit0,jhin,55,76,10,50,157.5,262697,PixelBDE,blitzcrank,47,19,1,100,29,19785,1.5963,3.1361,3.4583,3.7783,3.1816,4.50110,1.7770,2.60105,2.7474,2.0000
win,99999P9999999999,zilean,50.06,0,1,100,157,1366,LilliaOF,naafiri,50.06,143.10,0,51.11,0,0,HellaNoid,yone,56,34,17,53,186.9,109749,Jordnan,kaisa,50,131,35,69,157.8,116393,Jarroda,neeko,49,403,65,46,102.6,312638,Saxílfroth,garen,50,230,1,0,129,3112,OperatingSystem1,briar,47,283,6,33,140.2,7581,TippinOnMySpear,yasuo,30,20,2,50,115.5,1512,Kaliskes,nilah,50.06,0,1,0,178,1362,aka Locke,nami,34,38,1,0,28,79057,4.7510,2.60,2.2157,2.6969,1.6351,2.5040,1.2043,0.8320,0.4430,1.0020
win,cowac,zed,54,59,1,0,299,28085,Squidnee,briar,50.06,143.10,0,51.11,0,0,Tinoob,sett,50.06,143.10,0,51.11,0,0,lady in the lake,twitch,53,123,81,58,163.9,384951,sphiinxlol,swain,50,8,2,50,22.5,643921,Blue AP,garen,34,41,17,35,206.7,173008,abowlofrice1,ekko,50.06,143.10,0,51.11,0,0,xL3G3NDARY1,ahri,44,54,1,100,183,96803,PhantomShock,missfortune,50.06,143.10,0,51.11,0,0,Ennvy,zyra,50.06,143.10,0,51.11,0,0,1.4460,2.60,2.60,2.6985,4.0020,1.5756,2.60,8.75170,2.60,2.60
loss,polysuxor,urgot,53,129,49,63,190.2,1066424,ChatGBT Bot,nunu,50.06,143.10,0,51.11,0,0,rootbeerr,ezreal,47,55,23,52,184.2,74885,Got Axesº,draven,46,48,26,46,147.6,235682,Xdxmxge,lux,55,174,100,59,58.9,137858,bhuiugd,tryndamere,52,103,7,71,232.6,9144,HolaOCEsoydeNA,belveth,37,19,5,100,169.6,4066,Tbone6,ziggs,75,12,6,83,104,237827,jussplaindee,missfortune,50,98,55,55,167.2,38645,PF EBITDA,malphite,62,99,28,68,71.6,19929,2.5960,2.60,2.3161,1.9878,2.8555,1.4159,5.32174,3.0435,2.6275,2.7139
win,DemonMalcomExE,malphite,63,49,8,75,144.4,8006,Tayyyylor,talon,58,152,17,65,218.8,18875,TroyYaBoi,tristana,46,246,8,50,181.4,45925,BeastWarrior100,garen,40,73,1,100,171,3177,bigballgaggins,karma,51,285,262,52,33.2,941961,ItalianGrsshpper,quinn,48,117,58,47,145.5,677337,xXxerneas,nocturne,50,313,11,36,144.4,6089,Bot1010101,veigar,52,231,5,20,149.2,39498,kirk1135,kaisa,49,55,23,48,182.7,13713,Wilton24,renata,50.06,143.10,0,51.11,0,0,2.2563,2.5398,2.5099,2.3090,3.5728,1.3998,2.2999,1.6076,2.6067,2.60
win,darkpizza123boom,sion,49,140,5,100,213.2,11469,Legfeelan,nunu,50.06,143.10,0,51.11,0,0,zMxeSenpai,yasuo,59,90,24,50,203.4,71116,negmandel,jinx,52,82,3,33,118,11599,mordiccciii,yuumi,70,10,10,70,5.8,71390,Thyme Lord,malphite,45,47,26,50,159.2,19020,Long Tunic,nocturne,53,273,171,59,167,122319,Bam1975,nasus,36,81,68,40,148.1,95134,ScottRex,ashe,24,42,4,25,95.8,4567,mustapha gader,sona,49,267,5,40,40,61890,1.5152,2.60,1.7283,1.1753,6.1809,2.6545,3.63100,1.5639,1.9135,2.0032
loss,Zompai545,ashe,55,64,2,0,29,35482,Articx05,briar,57,44,16,63,176.3,26881,Poopa262,diana,51,177,66,50,157.2,44709,LP Distributor,lucian,44,25,5,60,175.6,37893,Lilkittykit,nami,31,32,21,33,15.1,111571,I972,garen,50.06,0,2,100,257.5,2047759,heatone2,nocturne,57,30,24,58,185.2,209110,Floppybird,anivia,52,389,81,52,220.5,398113,Hita1965,missfortune,50.06,143.10,0,51.11,0,0,Symon Phoenix,leona,47,90,22,50,34,58512,1.2025,2.83115,1.9361,1.4470,2.1210,4.0070,2.63104,5.4555,2.60,1.9512
win,The Milfing Man,kled,53,256,20,40,188.9,16190,ISirSmoke,warwick,47,34,11,46,146.8,24584,HentaiMaster69,xerath,44,36,1,0,200,11606,EatsASkittle,missfortune,50.06,143.10,0,51.11,0,0,MidGang,nautilus,46,28,2,50,44,53251,Amumu Zoo,garen,53,99,13,39,239.1,119470,Laxandere,briar,50.06,143.10,0,51.11,0,0,0GScrub,ziggs,50.06,143.10,0,51.11,0,0,Quick Cook,jinx,49,134,8,50,191.6,48387,NoodleMySoup,zyra,47,55,26,42,43.2,50410,2.3162,2.1694,2.8360,2.60,2.5725,2.6793,2.60,2.60,2.2781,1.3518
win,Elgorren,nasus,49,57,6,33,203.2,29646,Demner,volibear,40,10,6,67,127.5,59769,ƒaith Of God,ahri,47,195,24,46,166.9,25871,DopeTrooper,varus,47,205,196,48,149.3,524951,Tsunami01,lux,43,157,28,46,48.8,91866,Piipsii,drmundo,50.06,143.10,0,51.11,0,0,25th SPAM,skarner,63,54,24,71,166.2,23388,Gimin,fizz,42,33,8,38,137.5,14088,Aliviate,ashe,58,26,14,71,139.6,48746,Sousab,xerath,41,74,3,0,61.3,5537,1.2533,4.5270,3.4472,2.4381,2.4739,2.60,5.1759,2.3944,2.2466,2.3357
loss,JennyTalls123,akali,49,412,2,0,145,3688,5C13NC3,nocturne,53,307,15,53,232.8,662718,TTVTheKingsTrol,vladimir,49,39,3,33,138.7,29470,Schwartss,jhin,44,25,2,0,150.5,13401,kingvaj007,teemo,48,243,140,51,60.4,312861,Haruby,fiora,50,783,24,46,176.4,228943,Clover King Asta,briar,42,90,4,75,190,3169,OsbornBryan,khazix,44,140,11,46,133.8,11487,MouldyGauntletss,lucian,52,252,103,51,191,111077,SplasHtownJay,senna,44,117,19,53,59.7,16526,0.8645,3.48123,0.9867,1.5835,1.9751,1.6662,3.04110,2.3297,2.0485,3.3964
loss,PAXMO XD,yorick,41,39,5,40,294.4,8119,Gwen Irl,kayn,33,6,1,0,173,59109,PancakesOff,akali,50,6,1,0,230,51954,leleneua,sivir,56,193,3,33,209.7,3282,Undine Scorpion,lulu,46,168,23,44,15.6,328999,Empëror,aatrox,49,346,53,42,180,53525,RDHunter,ekko,50,298,11,27,147.9,117370,DaBoom1337,yone,67,24,4,50,167.8,168451,a guy in bush,vayne,53,19,2,50,224,1403,MaximusDominus,xerath,50,191,119,53,66.1,179363,3.7588,1.2350,1.50170,2.4757,3.3013,1.6250,1.5899,1.6865,2.20110,2.8046
win,legend of kota,ksante,53,91,47,47,156,131309,touchmyglanza,reksai,54,119,1,100,130,3965,bırd man,yasuo,50,56,10,70,236,44445,ToxicF0X,missfortune,42,26,4,75,184.3,12326,TheLastWanderor,zyra,36,39,16,31,35.7,26824,BeerWithFriends,darius,39,76,8,13,224.8,39402,xxawdy,jarvaniv,50,34,2,0,145.5,7505,michaeltheangel,nautilus,49,472,18,56,72.2,134682,Xample,tristana,47,30,4,25,159.8,8160,TwilightPCaster,soraka,41,70,1,0,11,70862,2.1477,10.00110,1.47102,3.7095,1.3124,1.4059,1.8985,2.1527,1.3953,1.1710
loss,hirofish1212,trundle,36,28,1,0,144,7327,LemonRocket,zac,46,176,74,46,162.9,41792,StarboyZage,aurelionsol,39,44,1,0,112,18261,Goodkatt,missfortune,42,83,33,49,185.6,77487,Adminymous,veigar,50.06,143.10,0,51.11,0,0,dgaflmao,garen,40,10,9,44,174.2,149905,The GNAA,nocturne,76,21,4,100,158.8,7512,ListerineWhino,ahri,30,40,25,32,135.3,51837,archnegasis,jhin,50.06,143.10,0,51.11,0,0,interstellvr,zyra,56,64,18,67,38.9,43237,2.1380,3.2039,0.6720,2.0873,2.60,1.4446,2.8670,2.2460,2.60,2.4838
loss,Xendophyll,ksante,44,36,3,33,211.3,4932,Vescularaxis,khazix,52,33,1,0,176,35965,RoYalQui,veigar,61,80,64,64,151.3,179193,xNyIHilary,jhin,32,34,7,29,173.6,4808,nnsmm,lux,38,40,12,33,53.7,8600,AyeBoogio,mordekaiser,35,115,7,43,111.7,6772,Roland Durandal,masteryi,47,157,129,49,188.4,165236,sebasreino,katarina,57,21,18,56,173.2,405901,Giant Weeaboo,twitch,50,52,3,33,142.7,31066,KrazykT,morgana,56,16,10,60,35.8,272979,0.6330,1.1370,2.9165,2.2591,2.1248,1.2243,1.8283,2.95107,1.2343,2.8032
win,10 4 rubberducky,teemo,50,212,14,57,188.9,194982,PatrickTheBoss,lillia,51,47,31,58,189.2,36778,The Weeknd Loop,garen,63,8,1,100,324,2461,tzk,kaisa,58,31,14,64,206.2,60193,Biigg Chungus,yuumi,80,10,10,80,3.4,11823,chrisoup,olaf,56,236,22,68,186.9,53296,OhMyManTrain,briar,49,144,20,55,160.1,12030,tawme2gre,naafiri,52,111,83,52,185.6,51994,subaksu,jhin,55,93,1,0,298,98255,Blazebot7000,xerath,52,83,70,53,51.6,80841,1.4645,2.8578,4.00230,3.60111,6.5713,2.2379,1.6462,3.4185,2.8390,2.6956
loss,alphadiem,warwick,50,169,99,53,168.1,657136,IRONINVALLIKEYOU,nocturne,50,127,2,50,141,1821,chrislikesjiff,ahri,49,174,3,33,177.7,12170,Peasyo,xayah,55,38,1,0,235,23828,Raaxyh,rakan,54,81,25,60,35.7,20378,Deadthunder,ornn,50,70,8,63,134.1,14383,Scurvilicious,diana,50,197,10,40,226,10091,Epipensavemylife,jarvaniv,55,38,16,44,146.9,46441,Holy BloodSin,kaisa,51,147,57,44,186.8,119056,blitzleague,lux,46,78,6,17,27,45491,2.0882,3.8855,1.8043,1.8090,3.0217,3.3271,2.8376,3.43104,1.7376,1.4523
win,Dome Busta 69,kassadin,43,51,1,100,189,25236,bye,zed,67,6,7,86,268.7,8384,Primo Mondragon,jayce,47,116,3,67,184.3,43055,CoBlooD,jinx,48,278,14,64,175.9,176054,xije,braum,100,6,2,100,24.5,21115,MissBreakYoHeart,wukong,44,54,9,56,175,23774,DrMosquito,lillia,49,41,36,56,173,32492,Queef Curds,naafiri,47,179,28,50,150.2,16415,arriana,ashe,67,6,6,67,205.7,7834,TheOne Horror,swain,51,283,263,50,50.3,443451,3.2040,8.48193,1.9357,2.5360,2.5910,3.4793,3.3365,2.02123,3.95147,2.7549
win,RekkGuy,sion,39,18,11,36,225.5,20189,Wingding1,jarvaniv,56,50,19,53,153.9,11603,Marcell,malzahar,55,143,98,59,208.9,275475,µłªMEMATIBASºłµ ,yone,52,125,4,100,162.3,173249,Kudret,rell,47,76,2,100,34,8260,Danooptimist,teemo,49,312,13,54,183.5,28514,Phrackr,warwick,50,259,1,0,126,17422,Michou2475,heimerdinger,38,8,3,33,155.7,157664,Ohdavee,caitlyn,48,54,28,57,200.4,38202,Cristy112,brand,58,96,55,67,62.1,317419,1.0279,3.0455,2.2652,2.95103,1.7445,1.7652,1.6360,1.3537,2.8554,2.0056
loss,LeonHardOiler,darius,50,76,9,0,178.6,20170,RockerJenks,nocturne,52,69,9,56,189.3,170051,FizzyMilzy,vex,40,83,36,33,185.1,19459,weeilyam,ashe,50,150,3,33,219.3,173730,MoonFaery,rakan,41,93,2,50,35,152808,HarpPlayinNarp,warwick,57,7,2,100,181,30280,Snognito,volibear,50.06,0,3,100,170,847090,Linguum,ekko,45,51,2,50,141.5,274495,Axe Murderer,missfortune,45,89,30,50,153.7,116479,Artimer Fault,leona,38,13,6,50,36.8,556014,0.8531,3.52127,2.6375,2.2180,2.1320,3.27155,4.1143,1.3120,2.3383,2.7323
win,InVaderZim37,fiora,38,34,2,50,218,68010,TheGuildmage,nocturne,46,76,10,70,156.2,44609,MeloMage,swain,46,214,2,50,159,5429,ThePoroWarrior,sivir,57,37,6,83,276,16637,Luner Hunter,soraka,54,35,3,67,12,68480,PHD Fooly,urgot,46,137,41,59,174.6,374767,qoqqtiyv,leesin,51,257,2,50,191,3525,casparthomas,teemo,52,432,30,43,171.3,20670,Ninja598,jhin,49,79,5,60,167.2,207285,JuiceNewton,senna,47,118,36,44,72,83626,1.9345,2.1356,2.4350,3.00103,3.1513,2.5293,2.1540,1.3679,2.2950,3.6839
loss,Tobylys,darius,43,35,3,67,148.3,3883,SourBud,diana,46,194,2,50,213.5,19122,Swonke,irelia,34,38,19,26,159.7,90422,turklemurkle,missfortune,49,129,109,48,181.4,906331,WMNSUX,velkoz,47,106,41,51,30,293257,FullOfEnvy,yone,58,59,50,58,196.4,327254,KingofOL1,nunu,50.06,143.10,0,51.11,0,0,Bezyboo,malzahar,54,84,5,80,230.2,22754,BiuBiuBlack,ezreal,51,100,22,59,186.6,172520,CaramelMachiato,senna,50,257,112,48,35.1,564448,2.0477,2.4260,1.4246,1.5457,2.6652,1.8686,2.60,2.3850,3.1775,4.0634
loss,SkyBeaver,camille,56,82,1,0,249,216,gangsta munchkin,udyr,50.06,143.10,0,51.11,0,0,kkyle,irelia,50.06,143.10,0,51.11,0,0,Chaosemperour,twitch,50,10,2,50,172.5,108840,Nugget Cat,sona,50,48,24,67,15,276697,BaulPlart3,illaoi,53,136,7,86,193.9,137112,BeyondBop,xinzhao,50,365,12,33,163.7,23713,Informalmold,naafiri,56,137,5,40,186.2,3547,big fat ass,nilah,45,149,1,100,200,9402,giuli,lulu,55,11,1,100,14,56901,2.5730,2.60,2.60,8.00130,5.2027,1.9064,2.2981,1.5762,2.2580,3.6000
win,ershin07,naafiri,50,285,125,51,172.5,73682,BlazeDraco26,shyvana,47,30,6,50,221.7,168116,Khourosh,zed,56,18,3,67,190.7,9316,Death Planet,jhin,49,342,14,50,156,81464,joshuathabeast,nautilus,46,90,31,52,40.1,110024,xIreliasThighsx,sett,43,58,19,53,195.3,101328,GoodGuyMoore,vi,27,11,13,23,146.4,122991,C00KIEC00KIES,neeko,43,115,74,47,154.2,282144,Adam Friedlañd,kaisa,47,270,24,46,226.8,13647,VirgiLuv,lulu,47,146,5,20,13.6,49426,2.1882,3.3853,1.3870,2.5273,2.8637,2.1875,1.7254,1.9053,1.3999,2.4414
win,FatherMemes,heimerdinger,58,19,2,50,113,295198,darksoul89,kayn,50,185,33,39,157.9,386640,TheCaden,cassiopeia,52,122,63,51,202.4,121895,Goldenfire123,missfortune,60,48,2,100,161.5,9261,Pistoshio,velkoz,48,144,23,70,121.4,120960,Maxxiimus,renekton,50.06,143.10,0,51.11,0,0,Bronsoda,nocturne,48,166,2,0,142.5,83403,ExileFG,syndra,48,90,17,65,173.6,145739,As of now,vayne,50.06,143.10,0,51.11,0,0,Renals,lux,50,106,19,32,105.1,155575,2.5030,1.7583,2.9292,4.17155,4.0871,2.60,1.7570,4.0475,2.60,1.6633
loss,CplGray,volibear,48,161,6,33,115.7,53834,0112358132134etc,wukong,55,229,196,57,126.4,886885,Raikonnen,zed,57,40,5,20,163.4,8168,r3pp3r,caitlyn,30,10,1,0,117,19761,Rinta,morgana,27,44,7,14,14.7,280948,Daddi0000,yorick,31,26,2,50,180,4158,BlitzNChips,evelynn,48,213,2,50,119,8350,CanIPrayTheGame,chogath,51,136,11,73,168.5,11082,Powder addiction,jinx,58,19,2,100,106,265158,BootyRecall,alistar,50.06,0,2,100,26.5,53973,1.4940,2.2669,2.5762,5.67130,1.8619,0.6530,1.0040,2.3245,1.6755,1.3610
loss,Petite Kittin,kayle,49,63,5,20,173,3036,Eligee,masteryi,51,232,2,0,140,10130,ViczWardz,akshan,47,88,36,56,185.5,108410,Travisaurus7,samira,56,18,22,50,147.2,46455,DR4GONTHESENUTS,galio,50,159,130,50,53.5,243658,snafying,jax,49,49,46,52,221.2,47078,KibayuTOP,karthus,41,102,21,52,173.2,15875,AnxietyAndrei,gnar,49,295,30,43,161.6,37855,NichoSan,heimerdinger,48,124,5,80,164.8,5462,TiffanysChoice,senna,48,253,89,47,40.4,82562,0.9732,1.0850,3.1384,1.9978,2.0828,2.8483,2.0066,2.5963,2.7366,2.1536
loss,M0dz,yorick,55,40,22,55,223.5,140019,LordMnav,hecarim,50,203,2,0,105.5,263,Princess Vex,veigar,43,23,8,38,193,967621,Codudly,lucian,47,356,17,65,216.4,189316,WipeAwayTheDebt,morgana,47,85,4,25,44.8,176961,STOGlES,teemo,56,197,8,63,171.3,15314,AnimeJew,karthus,45,141,119,48,161.4,90594,OneclickGGEZ,yasuo,43,176,98,47,179.1,70580,Coolbuddy147,ashe,48,374,49,53,140.4,124382,Gibby8535,thresh,52,190,10,50,39.6,22085,1.9647,0.5310,3.38104,2.0685,1.7220,1.5348,2.0252,2.2768,2.3468,1.9019
win,Crab WrangIer,sion,53,162,35,43,140.2,51192,dzosfcm,kayn,72,47,7,71,154.7,23522,DeltaK,malzahar,50,119,77,51,198.6,64345,NarutoFan123,jhin,53,94,10,50,146.9,39297,bchastain,lux,49,332,32,44,57.2,327840,Rip R1p,jarvaniv,51,142,1,0,143,44433,Lamashtu,fiddlesticks,50.06,143.10,0,51.11,0,0,SplashBox,akali,49,330,35,40,209,71532,Auriken7,yasuo,50,173,78,60,179.4,177455,mouajays,thresh,52,21,1,100,39,1761,1.4750,2.4457,2.5059,2.7775,2.6941,1.0060,2.60,2.4993,1.7062,5.5010
loss,TSM Doja Cat,jayce,52,141,5,40,214.2,9159,YaboyVanhalla,lillia,50.06,0,1,0,135,12683,Krusaydes,tahmkench,33,9,2,0,155.5,196822,Turtle Milf,kaisa,52,29,4,75,169.8,15142,Unlucky AI,senna,48,88,11,64,30.3,96085,SooNami,teemo,49,74,2,50,143,24138,Kamantherth,hecarim,8,13,1,100,182,2230,violanic,heimerdinger,60,15,13,62,159.4,250569,YasPotential,aphelios,52,23,10,60,205.3,21978,hollypen0,morgana,58,26,9,56,21.4,131243,2.0394,1.3020,2.9070,2.10103,2.2759,2.0045,2.1410,2.7029,3.58122,4.0618
loss,ºł Ł,mordekaiser,48,48,2,50,164.5,4150,pablo44,jax,42,31,2,50,125.5,171962,killmonger9,malzahar,51,94,40,68,165.8,258049,3boiledhotdogs,kaisa,13,8,2,0,189.5,11814,NightsDomain,rakan,50.06,143.10,0,51.11,0,0,Never FF To Win,heimerdinger,60,25,5,80,238.4,7042,dan bill bishop,leesin,42,88,66,42,154.6,103937,Hilleilinden,tryndamere,50.06,143.10,0,51.11,0,0,tuquey,missfortune,50,134,11,73,215.5,27575,ElectricSheepZzZ,zyra,50.06,143.10,0,51.11,0,0,1.0045,2.0835,3.1075,0.9550,2.60,1.1170,2.6152,2.60,2.8162,2.60
loss,NoLifeLlama,darius,47,131,7,57,194.9,67078,Impostõr,fiddlesticks,62,26,2,0,145,18545,Shery1MyHeart,azir,61,110,5,40,159.4,97348,tian xia di 2,sivir,57,53,6,33,234.3,18610,dark te1etubby,seraphine,50.06,0,1,0,21,6608,Nil Hand,renekton,25,8,2,100,207.5,28441,ryanrjh41,xinzhao,33,6,2,100,136.5,101714,Mister Quadra,xerath,49,63,3,33,219.3,25428,Throwbacks,jhin,53,34,9,56,147.2,160398,Ult My Ashe,swain,50,24,4,50,29,32426,1.7596,1.9355,2.0040,2.0478,0.6900,5.0085,4.8050,11.5783,3.8488,2.3853
win,tOniku,garen,57,82,7,71,161.4,241904,GroundDriver,rammus,50,219,16,75,104.6,307263,TheChickenGuy,yasuo,53,30,18,50,186.7,109864,DraeeOnSpotify,vayne,44,16,10,60,157,101339,Jaqobe,senna,44,117,16,44,42.3,168377,DinggusSlayer,quinn,52,137,14,57,178.9,100823,syaudp,hecarim,49,96,6,33,128.8,1749,K31Z,ahri,41,54,5,40,175.4,161432,Mario Loco,tristana,46,114,25,48,149.1,180214,David Vlayne,pantheon,69,26,11,73,67,13362,1.5161,2.9154,1.2666,2.6563,2.1844,2.45141,0.9827,2.9796,2.4161,2.4867
win,esmyma,yorick,49,126,49,57,205.6,45155,JDubbbbb,leesin,48,298,100,48,165.7,54884,tsm glhf,lux,50,255,166,50,75.4,919401,1800EgirlCarry,draven,50,58,15,40,121.7,8407,senorboberto14,swain,56,16,8,63,108.1,29947,MikeChangBoss,gnar,47,107,2,0,223,128853,Guerithotkm,warwick,45,120,88,52,126.6,193194,Epsilon202l,ahri,44,78,15,27,166.5,35697,Kycx,samira,50.06,143.10,0,51.11,0,0,Big Mert,thresh,50.06,143.10,0,51.11,0,0,2.2776,2.6783,3.0466,1.1443,2.4261,4.1475,2.2475,1.8654,2.60,2.60
win,Kinkstaah,darius,45,55,1,100,174,2957,adora the xplora,warwick,52,67,50,56,155.4,551238,Fightblade,fizz,46,152,4,25,192.5,5435,CheesePúppy,jinx,51,57,3,33,141.7,47299,Gen7Lethal,lux,28,18,6,50,34,34392,LargeCalc,gangplank,63,54,19,63,177.1,37822,SY17,briar,41,78,6,0,85.8,853,Protium,orianna,53,178,6,17,145.7,33059,DylanHongFan123,samira,50,111,18,39,170.6,12938,TarouMyaki,teemo,49,356,55,49,107.8,196348,4.0080,2.3689,3.58113,1.2503,2.8833,2.1167,0.6718,1.1245,2.64103,1.6640
win,iiNinja,malphite,50,313,91,52,162.8,63359,rrholals3,kindred,46,71,4,50,202.8,7531,Quackerzs,sylas,52,276,14,43,141.4,70751,tmanti,jhin,41,64,6,83,202.5,49261,genjo,lux,56,18,12,67,47.3,164964,Kermit the P0G,camille,44,96,9,22,192.2,13552,mcloovinit,leesin,65,54,4,25,175.3,38056,KongsLongShlong,malzahar,49,93,36,53,210.3,88334,rubester,twitch,54,290,266,56,161.2,5215654,IlIIIlIIIIllllI,bard,60,127,58,48,49.4,95281,2.1945,2.0358,3.06108,2.7568,3.0035,2.2258,1.80103,1.6248,1.88133,4.7445
loss,DaddiesBlowGun,teemo,67,6,5,40,174.4,287534,Squoozes,ekko,55,200,6,50,206.2,13063,MidIane Magician,zed,54,71,38,66,197.2,71170,TrevRo,tristana,53,72,6,33,145.5,61999,spookyghostppr,soraka,55,56,62,52,11.7,1324151,StarkillerNico,fiora,50,133,2,100,246.5,14777,Stink Nuts,fiddlesticks,50,154,5,40,180.4,29615,IntrstellrSunset,vex,52,272,1,100,112,12551,McLovinTheBuns,draven,46,54,4,50,209.5,150363,Farm3r,pyke,50,214,16,63,37.8,137500,1.5062,1.9357,3.50128,1.5730,2.6806,1.78110,2.2276,4.0050,2.2988,2.9168
loss,A Wild Magikarp,shyvana,51,43,13,46,179.6,87185,Scoobydum3,nocturne,34,44,33,36,174.6,62762,LeblancSupportX,leblanc,53,355,308,50,98.1,1283635,Bob Bensson,zeri,51,407,120,45,229.8,161560,KhajiitHasWares1,pantheon,51,217,65,46,34.6,110591,dreamybull real,mordekaiser,46,13,10,60,126.8,17204,cvjimyy,hecarim,43,14,2,50,211.5,11651,lekkerlewe,malzahar,50,109,30,60,179.6,145664,AllHailKingJesus,kaisa,50,133,21,62,173.8,36497,albinoswimmer,thresh,41,22,21,43,36,76020,1.3641,2.5478,4.1763,2.6385,2.2852,1.4963,3.09110,1.8841,1.9065,2.5823
loss,ttv vam9ish,pantheon,53,224,6,0,131.8,4650,PoohBerz,viego,48,139,16,69,183.6,20065,deshe,vex,52,158,3,33,153.7,1141,hidden treasure,missfortune,53,227,16,50,201.1,255544,Nylothh,swain,75,12,4,50,44.5,13705,juansayegh,tahmkench,38,21,11,36,83.5,294615,Mummy and Fish,amumu,46,50,15,73,158.1,188513,Brand Or Yasuo,yasuo,53,76,47,62,234.4,112668,Gabinete,jinx,51,139,3,67,155,7902,Toco Fommy,lux,55,190,142,54,44.9,497248,1.2263,5.08134,1.1957,2.3293,2.2170,1.3027,2.7972,2.4283,1.2850,2.6464
win,SrirachaPhoenix,illaoi,51,96,4,25,172.5,39631,The Last Pengu,viego,50.06,143.10,0,51.11,0,0,GhostJoker,lux,50,44,3,33,151,152273,thetoxicty,ezreal,53,243,81,54,165.9,169563,FreakyFuzzball,shaco,49,72,1,0,12,2951,WorstKatarinaNA1,darius,50.06,143.10,0,51.11,0,0,The Divided Sky,jax,55,130,4,75,190.3,10295,MRCLUCHJ,ahri,27,26,3,33,254,87089,MrHogiii,samira,47,34,1,0,149,5759,Fukottronin,morgana,50.06,143.10,0,51.11,0,0,0.7045,2.60,1.5647,3.3279,0.7510,2.60,4.7365,4.29117,1.6790,2.60
loss,Neeko the Tomato,nasus,48,52,4,25,160,12306,Sokotsu,nocturne,88,24,15,80,149.5,92355,DeathBubbaOG,malzahar,40,67,2,0,136.5,31322,DaProffesor,lucian,63,30,1,0,124,31426,Mrs Kayleigh69,lux,48,147,39,44,81.5,546578,squirtinanfartin,volibear,45,307,98,52,183,603873,Skill Issue KEKW,graves,44,223,121,36,213.4,57644,Vampwang,brand,54,13,15,53,158.5,303862,Snickersplss,ashe,44,54,19,63,196.1,51432,B0ARIS,missfortune,41,44,3,67,71,7172,2.6755,3.5599,0.5010,2.1780,2.2671,1.6960,2.8557,1.9486,3.7692,2.5540
